image,class_id,confidence,x1,y1,x2,y2
000348.jpg,0,0.913,511.3,712.2,757.0,1136.2
000348.jpg,0,0.881,1000.6,1466.8,1184.3,1840.9
000349.jpg,0,0.92,504.5,703.6,750.3,1121.9
000349.jpg,0,0.912,941.5,1105.9,1287.4,1577.2
000349.jpg,0,0.889,994.4,1468.1,1178.1,1842.4
000350.jpg,0,0.927,496.8,686.0,742.1,1110.4
000350.jpg,0,0.912,942.4,1118.3,1281.3,1595.3
000350.jpg,0,0.895,994.1,1483.4,1175.3,1845.0
000351.jpg,0,0.928,493.1,671.2,741.6,1108.4
000351.jpg,0,0.918,992.7,1473.9,1170.1,1849.2
000351.jpg,0,0.908,944.0,1128.3,1280.0,1605.1
000352.jpg,0,0.932,991.5,1475.3,1166.8,1852.4
000352.jpg,0,0.919,483.4,661.9,735.8,1101.0
000352.jpg,0,0.91,943.4,1124.5,1273.2,1605.2
000353.jpg,0,0.94,989.7,1472.1,1163.3,1852.1
000353.jpg,0,0.918,479.4,653.4,730.5,1094.9
000353.jpg,0,0.917,946.1,1130.9,1271.1,1616.7
000354.jpg,0,0.941,985.6,1478.0,1162.2,1854.7
000354.jpg,0,0.92,948.5,1128.8,1268.3,1622.5
000354.jpg,0,0.915,474.6,639.9,730.4,1087.7
000355.jpg,0,0.924,980.8,1486.6,1157.4,1855.2
000355.jpg,0,0.918,949.6,1134.1,1269.7,1632.7
000355.jpg,0,0.909,477.2,632.4,722.7,1079.2
000356.jpg,0,0.929,977.8,1492.3,1151.6,1858.4
000356.jpg,0,0.917,952.0,1135.3,1269.1,1639.9
000356.jpg,0,0.905,479.1,627.8,720.7,1073.7
000357.jpg,0,0.936,971.8,1496.1,1146.4,1859.9
000357.jpg,0,0.92,957.9,1138.5,1263.1,1644.3
000357.jpg,0,0.904,476.3,619.3,720.6,1071.8
000358.jpg,0,0.936,967.2,1499.4,1142.7,1861.5
000358.jpg,0,0.922,961.3,1140.5,1263.2,1649.1
000358.jpg,0,0.903,480.7,614.2,713.5,1063.8
000359.jpg,0,0.93,964.3,1501.2,1138.0,1862.5
000359.jpg,0,0.923,961.1,1141.6,1263.8,1653.3
000359.jpg,0,0.903,481.8,607.9,707.7,1060.3
000360.jpg,0,0.925,963.7,1510.2,1129.4,1863.4
000360.jpg,0,0.925,962.2,1145.0,1263.8,1664.3
000360.jpg,0,0.897,481.0,599.9,701.4,1048.1
000361.jpg,0,0.933,966.3,1155.0,1264.7,1679.3
000361.jpg,0,0.916,958.8,1515.1,1126.8,1867.0
000361.jpg,0,0.904,471.2,589.9,699.4,1029.7
000362.jpg,0,0.937,970.8,1162.8,1265.0,1690.2
000362.jpg,0,0.917,468.2,575.1,696.9,1021.6
000362.jpg,0,0.902,955.2,1526.3,1120.8,1868.4
000363.jpg,0,0.938,972.0,1174.4,1266.7,1706.6
000363.jpg,0,0.93,953.8,1529.3,1121.2,1869.8
000363.jpg,0,0.916,466.8,571.0,695.4,1024.1
000364.jpg,0,0.928,974.2,1178.8,1263.8,1712.1
000364.jpg,0,0.921,957.0,1537.6,1118.5,1873.2
000364.jpg,0,0.915,469.8,560.4,695.8,1017.9
000365.jpg,0,0.939,976.8,1187.6,1264.0,1715.8
000365.jpg,0,0.919,951.9,1536.5,1116.8,1873.2
000365.jpg,0,0.91,470.9,553.1,693.8,1005.5
000366.jpg,0,0.937,979.9,1200.2,1265.8,1720.4
000366.jpg,0,0.922,464.0,544.4,690.3,992.3
000366.jpg,0,0.916,950.8,1539.6,1108.5,1874.1
000367.jpg,0,0.937,980.4,1206.3,1263.6,1725.2
000367.jpg,0,0.932,463.3,536.9,688.2,981.6
000367.jpg,0,0.915,948.1,1542.3,1108.9,1876.6
000368.jpg,0,0.936,981.0,1219.8,1262.9,1733.7
000368.jpg,0,0.928,462.4,533.0,685.7,970.0
000368.jpg,0,0.917,944.5,1545.7,1107.5,1878.0
000369.jpg,0,0.936,983.6,1223.5,1262.3,1736.7
000369.jpg,0,0.912,942.0,1544.5,1106.8,1881.3
000369.jpg,0,0.897,463.2,528.5,681.2,964.4
000370.jpg,0,0.938,986.4,1232.6,1262.9,1741.0
000370.jpg,0,0.918,937.4,1539.6,1103.2,1881.4
000370.jpg,0,0.898,462.8,530.3,676.7,963.8
000371.jpg,0,0.937,985.3,1234.9,1262.8,1743.5
000371.jpg,0,0.908,936.4,1538.8,1103.4,1882.1
000371.jpg,0,0.903,464.1,523.6,675.5,958.2
000372.jpg,0,0.937,994.1,1254.7,1261.2,1739.1
000372.jpg,0,0.908,935.7,1535.9,1099.9,1882.8
000372.jpg,0,0.904,463.4,518.1,673.7,950.4
000373.jpg,0,0.935,994.6,1259.4,1261.1,1747.2
000373.jpg,0,0.902,464.1,506.7,673.2,946.5
000373.jpg,0,0.896,935.4,1534.7,1099.7,1883.6
000374.jpg,0,0.934,994.9,1265.1,1259.3,1752.5
000374.jpg,0,0.899,464.8,505.0,669.7,929.6
000374.jpg,0,0.883,935.4,1545.2,1097.9,1884.9
000375.jpg,0,0.933,996.0,1265.8,1258.1,1752.3
000375.jpg,0,0.904,466.5,498.0,670.6,919.9
000375.jpg,0,0.876,934.5,1546.1,1096.2,1885.6
000376.jpg,0,0.934,997.7,1266.9,1255.7,1758.0
000376.jpg,0,0.904,468.4,492.4,670.8,918.5
000376.jpg,0,0.881,935.1,1548.2,1096.3,1885.6
000377.jpg,0,0.931,1002.3,1269.7,1255.4,1761.0
000377.jpg,0,0.906,469.3,484.5,675.0,908.7
000377.jpg,0,0.889,935.3,1548.7,1095.1,1885.7
000378.jpg,0,0.929,1002.8,1271.1,1255.4,1763.4
000378.jpg,0,0.911,468.2,477.0,675.0,902.6
000378.jpg,0,0.888,934.4,1543.8,1094.0,1888.5
000379.jpg,0,0.927,1004.7,1275.7,1257.1,1765.2
000379.jpg,0,0.912,469.5,473.0,671.1,893.2
000379.jpg,0,0.897,935.4,1545.6,1093.9,1885.3
000380.jpg,0,0.928,1007.4,1280.9,1255.0,1763.9
000380.jpg,0,0.909,469.5,468.1,670.1,882.7
000380.jpg,0,0.891,936.0,1546.4,1093.9,1885.9
000381.jpg,0,0.929,1008.7,1285.1,1255.6,1774.0
000381.jpg,0,0.902,472.8,459.1,672.4,867.8
000381.jpg,0,0.891,937.1,1553.1,1093.1,1889.4
000382.jpg,0,0.931,1010.3,1294.8,1254.5,1776.3
000382.jpg,0,0.897,469.6,455.3,670.8,855.7
000382.jpg,0,0.893,937.1,1553.7,1094.3,1890.7
000383.jpg,0,0.931,1014.1,1308.5,1254.6,1778.0
000383.jpg,0,0.899,469.5,448.3,669.2,845.1
000383.jpg,0,0.889,936.2,1550.6,1094.8,1893.5
000384.jpg,0,0.933,1016.4,1322.7,1253.6,1781.3
000384.jpg,0,0.9,472.3,438.3,670.6,836.5
000384.jpg,0,0.889,937.9,1551.4,1094.3,1894.6
000385.jpg,0,0.933,1017.6,1327.8,1254.2,1783.5
000385.jpg,0,0.898,471.1,427.1,670.0,829.5
000385.jpg,0,0.888,940.5,1557.8,1095.5,1895.9
000386.jpg,0,0.932,1020.4,1335.7,1254.7,1783.4
000386.jpg,0,0.895,472.4,418.4,671.2,822.8
000386.jpg,0,0.892,941.5,1563.7,1094.2,1897.3
000387.jpg,0,0.928,1022.5,1341.3,1254.1,1785.6
000387.jpg,0,0.901,479.3,415.2,674.0,814.1
000387.jpg,0,0.89,941.6,1572.0,1095.1,1899.4
000388.jpg,0,0.924,1024.1,1344.9,1254.6,1788.4
000388.jpg,0,0.902,479.2,408.4,671.1,794.5
000388.jpg,0,0.889,942.8,1572.3,1095.8,1899.1
000389.jpg,0,0.926,1023.8,1351.6,1252.3,1792.2
000389.jpg,0,0.898,481.8,406.5,673.9,791.4
000389.jpg,0,0.894,941.2,1579.4,1095.0,1900.2
000390.jpg,0,0.925,1023.0,1361.8,1252.9,1795.7
000390.jpg,0,0.898,484.2,400.6,675.7,776.9
000390.jpg,0,0.889,943.3,1582.9,1095.5,1900.6
000391.jpg,0,0.92,1025.9,1364.2,1253.9,1795.7
000391.jpg,0,0.896,483.1,399.8,678.8,776.3
000391.jpg,0,0.881,943.9,1585.7,1097.1,1904.2
000392.jpg,0,0.915,1027.5,1362.9,1256.9,1798.6
000392.jpg,0,0.9,483.1,397.1,680.2,766.0
000392.jpg,0,0.882,945.7,1587.0,1096.5,1905.1
000393.jpg,0,0.908,1031.5,1372.3,1257.4,1801.4
000393.jpg,0,0.901,488.2,391.3,681.1,764.1
000393.jpg,0,0.887,944.5,1586.8,1095.7,1904.5
000394.jpg,0,0.909,489.3,390.9,682.0,759.0
000394.jpg,0,0.9,1036.5,1381.4,1258.1,1806.5
000394.jpg,0,0.886,946.6,1589.3,1097.5,1904.8
000395.jpg,0,0.914,493.0,389.7,681.0,753.6
000395.jpg,0,0.896,1039.4,1381.6,1256.5,1807.0
000395.jpg,0,0.894,948.6,1597.8,1096.5,1908.5
000396.jpg,0,0.919,491.8,386.4,679.1,745.8
000396.jpg,0,0.898,1043.8,1385.1,1259.1,1806.6
000396.jpg,0,0.892,947.7,1595.1,1095.5,1908.5
000397.jpg,0,0.933,493.4,376.7,680.7,735.0
000397.jpg,0,0.919,1044.6,1393.5,1261.1,1810.6
000397.jpg,0,0.89,947.3,1597.8,1094.0,1908.7
000398.jpg,0,0.936,492.2,373.0,682.0,730.0
000398.jpg,0,0.921,1050.0,1391.2,1264.7,1809.8
000398.jpg,0,0.897,948.6,1595.7,1094.5,1906.7
000399.jpg,0,0.93,490.6,370.3,682.8,728.5
000399.jpg,0,0.924,1053.2,1394.8,1268.1,1810.0
000399.jpg,0,0.905,949.6,1595.5,1095.0,1907.2
000400.jpg,0,0.922,1055.1,1406.0,1273.5,1811.7
000400.jpg,0,0.918,491.7,361.0,685.1,723.5
000400.jpg,0,0.914,950.0,1599.5,1094.9,1908.5
000401.jpg,0,0.925,495.1,359.1,683.6,717.0
000401.jpg,0,0.921,950.8,1604.8,1094.7,1908.8
000401.jpg,0,0.92,1059.4,1410.7,1275.5,1814.0
000402.jpg,0,0.93,492.9,354.9,679.2,708.9
000402.jpg,0,0.929,1063.2,1417.1,1281.9,1816.3
000402.jpg,0,0.91,951.2,1609.3,1094.5,1910.2
000403.jpg,0,0.933,495.3,354.3,682.7,708.4
000403.jpg,0,0.932,1066.1,1422.7,1284.7,1818.6
000403.jpg,0,0.908,952.1,1614.4,1094.8,1910.9
000404.jpg,0,0.929,497.9,353.1,684.2,705.6
000404.jpg,0,0.922,1068.3,1427.8,1286.2,1819.5
000404.jpg,0,0.906,951.9,1617.5,1094.2,1912.0
000405.jpg,0,0.927,496.7,351.5,685.6,704.4
000405.jpg,0,0.912,1069.5,1426.2,1291.2,1820.1
000405.jpg,0,0.908,953.3,1618.8,1095.1,1912.9
000406.jpg,0,0.926,495.1,349.9,685.3,700.8
000406.jpg,0,0.912,1075.7,1426.8,1297.6,1824.3
000406.jpg,0,0.907,954.6,1623.1,1096.2,1913.6
000407.jpg,0,0.933,495.7,350.3,683.3,699.5
000407.jpg,0,0.913,1080.8,1430.8,1299.2,1824.1
000407.jpg,0,0.906,956.2,1630.5,1096.5,1912.8
000408.jpg,0,0.937,492.7,348.3,685.4,700.5
000408.jpg,0,0.917,1085.0,1434.9,1304.1,1826.9
000408.jpg,0,0.912,959.7,1634.8,1095.9,1914.3
000409.jpg,0,0.932,493.3,346.0,685.2,693.7
000409.jpg,0,0.911,961.2,1633.6,1098.7,1915.1
000409.jpg,0,0.909,1089.8,1437.9,1306.7,1825.9
000410.jpg,0,0.932,491.1,347.1,681.8,688.5
000410.jpg,0,0.912,962.0,1636.0,1098.2,1916.0
000410.jpg,0,0.901,1092.6,1441.5,1310.9,1828.6
000411.jpg,0,0.926,490.8,346.5,679.7,690.4
000411.jpg,0,0.919,964.3,1636.3,1099.3,1916.5
000411.jpg,0,0.908,1096.8,1445.7,1311.5,1827.6
000412.jpg,0,0.922,485.7,345.7,677.3,686.3
000412.jpg,0,0.919,965.3,1640.7,1099.7,1917.4
000412.jpg,0,0.897,1099.9,1449.3,1314.2,1828.0
000413.jpg,0,0.922,480.5,346.6,676.1,685.1
000413.jpg,0,0.922,966.6,1642.2,1100.4,1919.5
000413.jpg,0,0.883,1103.8,1449.7,1316.9,1828.9
000414.jpg,0,0.928,482.9,344.9,675.7,684.8
000414.jpg,0,0.921,968.4,1646.3,1101.9,1920.9
000414.jpg,0,0.878,1104.5,1452.1,1322.6,1830.4
000415.jpg,0,0.924,969.8,1648.4,1102.1,1920.9
000415.jpg,0,0.923,479.4,344.8,675.7,687.1
000415.jpg,0,0.895,1117.7,1452.1,1334.0,1828.9
000416.jpg,0,0.933,1124.7,1450.4,1341.3,1828.9
000416.jpg,0,0.924,973.1,1650.8,1104.5,1920.7
000416.jpg,0,0.919,481.3,343.0,678.3,686.2
000417.jpg,0,0.939,1129.0,1448.4,1344.6,1829.5
000417.jpg,0,0.924,975.0,1652.1,1104.9,1921.2
000417.jpg,0,0.914,480.3,343.5,679.2,688.5
000418.jpg,0,0.924,1132.5,1447.6,1349.4,1830.3
000418.jpg,0,0.92,976.5,1654.8,1105.8,1921.2
000418.jpg,0,0.916,478.7,343.2,676.8,691.3
000419.jpg,0,0.925,979.5,1657.2,1106.4,1921.5
000419.jpg,0,0.924,1136.3,1448.3,1353.2,1828.5
000419.jpg,0,0.918,473.5,345.7,675.0,696.0
000420.jpg,0,0.921,981.5,1656.3,1110.1,1923.5
000420.jpg,0,0.917,1139.9,1447.8,1356.6,1824.3
000420.jpg,0,0.912,470.6,351.5,673.4,699.4
000421.jpg,0,0.912,1140.6,1444.0,1360.9,1823.4
000421.jpg,0,0.909,984.2,1656.3,1115.6,1923.5
000421.jpg,0,0.909,468.8,354.2,673.7,701.6
000422.jpg,0,0.912,1144.3,1443.1,1364.3,1826.4
000422.jpg,0,0.902,464.1,360.3,669.4,703.9
000422.jpg,0,0.9,990.8,1656.0,1115.1,1923.6
000423.jpg,0,0.907,1148.3,1444.2,1365.3,1823.4
000423.jpg,0,0.906,459.8,361.3,668.2,705.6
000423.jpg,0,0.901,992.6,1658.2,1117.4,1923.5
000424.jpg,0,0.907,1153.7,1446.0,1365.7,1820.8
000424.jpg,0,0.904,994.1,1660.7,1118.0,1923.1
000424.jpg,0,0.902,459.4,364.7,667.7,708.2
000425.jpg,0,0.91,1160.3,1442.0,1374.4,1827.7
000425.jpg,0,0.903,459.0,368.2,667.0,711.1
000425.jpg,0,0.896,998.0,1658.3,1119.0,1923.5
000426.jpg,0,0.907,1164.7,1440.7,1376.0,1822.6
000426.jpg,0,0.903,458.8,373.9,665.9,712.0
000426.jpg,0,0.897,1001.1,1660.5,1118.4,1925.8
000427.jpg,0,0.906,457.3,376.8,657.0,721.2
000427.jpg,0,0.903,1170.9,1440.9,1379.6,1824.3
000427.jpg,0,0.893,1004.9,1661.6,1119.0,1927.3
000428.jpg,0,0.916,455.3,377.8,656.0,725.3
000428.jpg,0,0.903,1181.2,1435.9,1380.5,1820.9
000428.jpg,0,0.887,1009.6,1660.7,1120.9,1929.8
000429.jpg,0,0.911,1186.3,1434.3,1382.9,1815.5
000429.jpg,0,0.903,459.5,384.2,657.5,722.6
000429.jpg,0,0.888,1012.7,1660.2,1122.1,1931.7
000430.jpg,0,0.921,1189.6,1433.1,1383.8,1811.9
000430.jpg,0,0.903,459.5,385.3,654.5,725.9
000430.jpg,0,0.888,1014.5,1666.6,1122.2,1932.1
000431.jpg,0,0.925,1200.2,1434.5,1387.7,1811.0
000431.jpg,0,0.904,460.0,388.8,652.9,729.3
000431.jpg,0,0.887,1016.8,1668.8,1123.1,1932.2
000432.jpg,0,0.929,1209.4,1435.5,1389.0,1808.2
000432.jpg,0,0.904,459.3,388.5,650.3,728.4
000432.jpg,0,0.88,1019.0,1668.7,1123.1,1932.1
000433.jpg,0,0.92,1212.7,1434.0,1396.7,1806.9
000433.jpg,0,0.905,460.9,389.3,655.4,731.8
000433.jpg,0,0.872,1022.9,1664.8,1123.8,1932.3
000434.jpg,0,0.911,1222.1,1433.9,1398.7,1802.9
000434.jpg,0,0.906,459.1,389.3,651.7,733.1
000434.jpg,0,0.868,1023.6,1668.0,1124.8,1929.9
000435.jpg,0,0.903,1224.0,1430.6,1402.0,1803.4
000435.jpg,0,0.902,460.3,389.3,652.7,736.0
000435.jpg,0,0.868,1024.6,1666.0,1123.4,1928.6
000436.jpg,0,0.908,459.4,390.3,651.0,741.4
000436.jpg,0,0.905,1230.8,1424.5,1402.9,1802.5
000436.jpg,0,0.867,1028.3,1665.5,1123.6,1927.9
000437.jpg,0,0.916,460.3,390.1,651.1,749.0
000437.jpg,0,0.905,1233.8,1420.1,1404.5,1801.1
000437.jpg,0,0.869,1027.5,1666.9,1124.2,1930.4
000438.jpg,0,0.924,460.3,389.9,650.8,751.1
000438.jpg,0,0.9,1238.8,1413.2,1406.6,1796.2
000438.jpg,0,0.87,1028.8,1667.2,1125.0,1931.1
000439.jpg,0,0.917,461.3,390.8,651.5,754.1
000439.jpg,0,0.902,1242.7,1410.9,1407.4,1796.0
000439.jpg,0,0.871,1031.6,1664.0,1122.8,1929.3
000440.jpg,0,0.921,462.2,392.0,651.8,757.8
000440.jpg,0,0.908,1247.3,1410.4,1413.7,1796.9
000440.jpg,0,0.865,1032.4,1663.7,1122.8,1929.0
000441.jpg,0,0.92,464.8,393.3,652.2,760.0
000441.jpg,0,0.908,1251.5,1406.2,1413.8,1791.7
000441.jpg,0,0.868,1032.5,1665.3,1123.6,1930.1
000442.jpg,0,0.904,1255.4,1404.3,1425.9,1793.9
000442.jpg,0,0.9,469.5,395.3,659.1,760.6
000442.jpg,0,0.869,1033.9,1666.5,1123.9,1929.3
000443.jpg,0,0.899,1259.7,1402.9,1433.7,1789.8
000443.jpg,0,0.896,472.6,398.4,663.6,769.0
000443.jpg,0,0.861,1034.1,1667.3,1125.2,1930.3
000444.jpg,0,0.906,1263.9,1402.8,1435.2,1789.2
000444.jpg,0,0.902,472.9,404.5,666.3,765.4
000444.jpg,0,0.862,1034.1,1667.8,1124.1,1930.3
000445.jpg,0,0.911,476.0,408.1,666.6,766.3
000445.jpg,0,0.899,1265.2,1400.8,1447.7,1786.1
000445.jpg,0,0.861,1033.0,1666.7,1123.7,1929.5
000446.jpg,0,0.918,476.1,408.6,667.5,769.3
000446.jpg,0,0.896,1268.8,1400.2,1450.2,1781.1
000446.jpg,0,0.869,1031.0,1669.3,1124.9,1929.0
000447.jpg,0,0.922,477.8,410.3,669.5,772.2
000447.jpg,0,0.903,1267.5,1395.3,1462.4,1775.8
000447.jpg,0,0.869,1030.7,1669.2,1124.5,1928.7
000448.jpg,0,0.925,479.8,411.8,672.2,778.9
000448.jpg,0,0.895,1270.9,1392.6,1459.2,1772.8
000448.jpg,0,0.873,1029.8,1668.3,1123.4,1926.9
000449.jpg,0,0.927,480.0,414.7,672.9,790.0
000449.jpg,0,0.899,1272.3,1388.8,1468.5,1774.5
000449.jpg,0,0.873,1029.3,1669.7,1124.1,1928.1
000450.jpg,0,0.934,481.2,414.9,674.5,798.3
000450.jpg,0,0.9,1277.8,1388.8,1470.5,1773.0
000450.jpg,0,0.872,1029.9,1670.8,1123.7,1929.0
000451.jpg,0,0.926,483.5,421.7,674.5,804.6
000451.jpg,0,0.895,1282.1,1384.7,1475.4,1767.0
000451.jpg,0,0.869,1028.8,1669.7,1123.2,1930.9
000452.jpg,0,0.917,484.5,423.6,676.1,813.1
000452.jpg,0,0.894,1284.9,1381.4,1477.0,1763.3
000452.jpg,0,0.881,1028.3,1669.7,1123.9,1930.4
000453.jpg,0,0.906,481.1,435.4,679.8,811.7
000453.jpg,0,0.905,1285.8,1372.5,1480.6,1763.2
000453.jpg,0,0.879,1026.4,1669.4,1122.7,1929.2
000454.jpg,0,0.918,1286.9,1366.7,1481.2,1755.7
000454.jpg,0,0.902,483.8,440.4,679.9,819.9
000454.jpg,0,0.892,1024.9,1671.3,1123.1,1929.8
000455.jpg,0,0.924,1287.9,1357.5,1481.6,1750.7
000455.jpg,0,0.902,483.1,448.6,683.7,830.9
000455.jpg,0,0.892,1024.4,1673.3,1123.9,1930.1
000456.jpg,0,0.925,1288.8,1352.1,1484.6,1741.7
000456.jpg,0,0.905,485.1,452.2,686.8,842.6
000456.jpg,0,0.895,1022.7,1675.0,1122.8,1929.0
000457.jpg,0,0.925,1289.5,1347.9,1485.6,1737.0
000457.jpg,0,0.899,484.9,466.4,687.6,851.6
000457.jpg,0,0.896,1021.3,1674.5,1122.1,1930.0
000458.jpg,0,0.921,1288.6,1345.2,1485.2,1732.3
000458.jpg,0,0.899,481.4,471.2,686.2,860.3
000458.jpg,0,0.897,1019.0,1675.2,1122.3,1930.1
000459.jpg,0,0.913,1290.6,1343.3,1484.4,1726.3
000459.jpg,0,0.897,486.1,478.2,688.6,864.9
000459.jpg,0,0.883,1020.6,1675.8,1122.0,1931.1
000460.jpg,0,0.912,1289.1,1340.9,1485.1,1721.6
000460.jpg,0,0.908,486.1,481.6,689.4,873.8
000460.jpg,0,0.883,1020.5,1676.3,1121.9,1932.2
000461.jpg,0,0.915,1291.3,1328.6,1493.0,1724.7
000461.jpg,0,0.895,486.1,489.9,693.3,882.5
000461.jpg,0,0.88,1019.0,1676.4,1121.8,1933.6
000462.jpg,0,0.91,1292.4,1318.4,1492.0,1723.2
000462.jpg,0,0.897,486.9,500.0,693.2,896.1
000462.jpg,0,0.877,1016.7,1677.5,1119.5,1931.4
000463.jpg,0,0.912,1291.9,1304.4,1498.7,1716.3
000463.jpg,0,0.899,489.6,509.5,693.2,902.4
000463.jpg,0,0.877,1015.5,1677.9,1118.9,1929.6
000464.jpg,0,0.919,1294.9,1298.1,1500.0,1714.1
000464.jpg,0,0.893,488.4,515.0,698.5,912.3
000464.jpg,0,0.872,1014.3,1679.9,1117.5,1928.8
000465.jpg,0,0.923,1295.7,1288.2,1508.0,1709.3
000465.jpg,0,0.89,491.6,529.9,701.3,917.1
000465.jpg,0,0.873,1010.8,1678.1,1115.1,1926.7
000466.jpg,0,0.922,1298.7,1282.0,1510.3,1703.4
000466.jpg,0,0.893,488.0,534.8,699.5,931.5
000466.jpg,0,0.88,1010.0,1680.5,1114.1,1926.6
000467.jpg,0,0.918,1303.1,1274.4,1508.9,1697.9
000467.jpg,0,0.894,489.5,539.2,697.6,936.8
000467.jpg,0,0.88,1007.4,1680.1,1113.7,1927.5
000468.jpg,0,0.909,1305.2,1265.4,1512.4,1695.0
000468.jpg,0,0.897,489.1,542.1,702.4,944.9
000468.jpg,0,0.887,1002.0,1682.1,1113.8,1927.4
000469.jpg,0,0.911,1306.2,1263.5,1514.7,1695.2
000469.jpg,0,0.904,490.2,543.0,697.2,951.1
000469.jpg,0,0.888,1002.0,1679.3,1113.6,1927.6
000470.jpg,0,0.92,1306.7,1253.2,1517.1,1690.7
000470.jpg,0,0.895,488.6,552.6,707.8,963.0
000470.jpg,0,0.893,999.1,1678.0,1112.2,1927.7
000471.jpg,0,0.924,1309.6,1249.2,1517.4,1683.8
000471.jpg,0,0.898,997.0,1675.4,1111.0,1928.0
000471.jpg,0,0.896,489.3,555.5,706.9,966.9
000472.jpg,0,0.924,1309.9,1244.0,1518.7,1676.7
000472.jpg,0,0.913,489.6,558.3,711.0,972.8
000472.jpg,0,0.898,995.9,1675.0,1108.3,1927.8
000473.jpg,0,0.922,1307.0,1238.1,1518.3,1665.0
000473.jpg,0,0.906,494.8,565.3,717.7,985.4
000473.jpg,0,0.901,992.9,1675.4,1107.9,1929.4
000474.jpg,0,0.92,1307.3,1230.1,1520.9,1662.2
000474.jpg,0,0.905,497.0,569.0,725.4,1005.6
000474.jpg,0,0.902,991.0,1674.0,1107.4,1928.1
000475.jpg,0,0.922,1303.6,1214.5,1524.0,1662.8
000475.jpg,0,0.909,989.5,1671.9,1106.2,1929.4
000475.jpg,0,0.908,499.5,571.5,732.4,1015.8
000476.jpg,0,0.918,1302.5,1194.0,1523.7,1654.7
000476.jpg,0,0.911,987.5,1674.1,1105.2,1930.6
000476.jpg,0,0.909,502.5,575.6,735.7,1024.5
000477.jpg,0,0.918,1300.3,1185.4,1522.9,1649.0
000477.jpg,0,0.911,985.1,1672.2,1103.4,1932.2
000477.jpg,0,0.909,504.7,580.0,741.5,1037.9
000478.jpg,0,0.915,1303.8,1179.3,1523.4,1646.0
000478.jpg,0,0.911,985.2,1668.0,1104.2,1932.2
000478.jpg,0,0.907,510.5,585.8,744.0,1042.1
000479.jpg,0,0.918,1302.5,1168.0,1525.2,1644.9
000479.jpg,0,0.91,985.1,1666.7,1102.3,1930.8
000479.jpg,0,0.906,516.4,591.0,748.2,1047.3
000480.jpg,0,0.919,1301.6,1160.4,1523.6,1637.6
000480.jpg,0,0.918,984.2,1666.1,1101.2,1926.7
000480.jpg,0,0.904,527.6,602.0,759.4,1061.8
000481.jpg,0,0.921,1303.0,1154.2,1523.3,1633.9
000481.jpg,0,0.916,982.3,1666.0,1100.9,1926.3
000481.jpg,0,0.899,534.4,604.0,766.2,1067.1
000482.jpg,0,0.92,1302.4,1149.0,1519.5,1629.3
000482.jpg,0,0.91,981.5,1666.5,1099.7,1925.1
000482.jpg,0,0.905,534.9,608.7,773.3,1076.8
000483.jpg,0,0.924,1309.0,1148.3,1527.4,1623.4
000483.jpg,0,0.919,535.6,610.9,774.8,1081.2
000483.jpg,0,0.913,979.3,1660.5,1100.0,1921.6
000484.jpg,0,0.926,1309.2,1141.6,1528.3,1619.9
000484.jpg,0,0.924,542.8,615.4,782.4,1083.1
000484.jpg,0,0.908,979.6,1660.8,1098.5,1919.5
000485.jpg,0,0.927,540.0,617.1,783.7,1089.2
000485.jpg,0,0.926,1307.7,1133.3,1533.8,1614.6
000485.jpg,0,0.913,977.0,1658.5,1097.7,1919.1
000486.jpg,0,0.924,1308.6,1130.2,1538.6,1608.3
000486.jpg,0,0.919,546.5,620.1,789.9,1092.4
000486.jpg,0,0.905,976.0,1656.6,1096.5,1919.2
000487.jpg,0,0.916,548.7,624.2,795.9,1095.5
000487.jpg,0,0.906,1312.2,1128.8,1538.7,1604.3
000487.jpg,0,0.904,976.1,1657.0,1096.3,1918.3
000488.jpg,0,0.919,554.9,633.4,801.9,1095.9
000488.jpg,0,0.903,1314.8,1124.5,1542.7,1600.6
000488.jpg,0,0.899,975.0,1656.5,1097.3,1917.3
000489.jpg,0,0.918,556.1,635.2,807.8,1097.1
000489.jpg,0,0.907,971.1,1654.8,1096.7,1917.3
000489.jpg,0,0.902,1314.5,1120.5,1547.8,1595.5
000490.jpg,0,0.918,558.0,638.5,816.5,1102.3
000490.jpg,0,0.907,970.1,1654.2,1097.2,1916.5
000490.jpg,0,0.905,1315.0,1115.0,1555.4,1589.9
000491.jpg,0,0.922,561.8,645.6,820.7,1109.1
000491.jpg,0,0.905,969.1,1653.1,1096.8,1916.1
000491.jpg,0,0.905,1314.2,1112.9,1551.0,1590.1
000492.jpg,0,0.926,560.0,649.3,823.1,1111.8
000492.jpg,0,0.905,1315.4,1109.0,1551.5,1588.9
000492.jpg,0,0.904,969.1,1650.9,1095.6,1917.2
000493.jpg,0,0.928,561.4,654.1,828.0,1117.3
000493.jpg,0,0.911,967.4,1648.4,1095.5,1917.6
000493.jpg,0,0.909,1316.3,1107.9,1554.8,1585.8
000494.jpg,0,0.923,1318.1,1108.6,1560.6,1582.3
000494.jpg,0,0.918,576.9,657.0,836.8,1118.8
000494.jpg,0,0.909,963.8,1647.4,1096.6,1915.6
000495.jpg,0,0.926,589.2,671.7,849.6,1122.5
000495.jpg,0,0.923,1317.9,1102.6,1560.3,1579.3
000495.jpg,0,0.913,962.2,1645.2,1096.1,1914.6
000496.jpg,0,0.926,590.5,679.3,859.3,1133.6
