frame_id,class_id,x_center,y_center,width,height
000375.jpg,0,0.278809,0.349609,0.103027,0.214355
000376.jpg,0,0.549316,0.740723,0.126953,0.243652
000376.jpg,0,0.497559,0.838379,0.076172,0.166992
000376.jpg,0,0.278809,0.346191,0.103027,0.213867
000377.jpg,0,0.549316,0.744141,0.125977,0.241699
000377.jpg,0,0.49707,0.838867,0.075684,0.166992
000377.jpg,0,0.27832,0.342773,0.103027,0.213379
000378.jpg,0,0.549316,0.747559,0.125488,0.239746
000378.jpg,0,0.496582,0.839355,0.074707,0.16748
000378.jpg,0,0.277832,0.339844,0.102539,0.212891
000379.jpg,0,0.549316,0.747559,0.125488,0.239746
000379.jpg,0,0.495117,0.835449,0.077148,0.175781
000379.jpg,0,0.279785,0.329102,0.097656,0.207031
000380.jpg,0,0.550293,0.749512,0.124023,0.237793
000380.jpg,0,0.495117,0.836426,0.077148,0.174316
000380.jpg,0,0.280273,0.325684,0.097168,0.205078
000381.jpg,0,0.550781,0.751465,0.123047,0.235352
000381.jpg,0,0.495605,0.837891,0.077148,0.172363
000381.jpg,0,0.280762,0.322754,0.09668,0.203613
000382.jpg,0,0.551758,0.753418,0.12207,0.233398
000382.jpg,0,0.495605,0.838867,0.07666,0.170898
000382.jpg,0,0.28125,0.319336,0.096191,0.20166
000383.jpg,0,0.552246,0.755371,0.120605,0.231445
000383.jpg,0,0.495605,0.839844,0.07666,0.169434
000383.jpg,0,0.28125,0.315918,0.096191,0.199707
000384.jpg,0,0.552734,0.757324,0.119629,0.229492
000384.jpg,0,0.496094,0.841309,0.07666,0.167969
000384.jpg,0,0.281738,0.312988,0.095703,0.198242
000385.jpg,0,0.553711,0.758789,0.118164,0.227051
000385.jpg,0,0.496094,0.842285,0.07666,0.166016
000385.jpg,0,0.282227,0.30957,0.095215,0.196289
000386.jpg,0,0.554199,0.760742,0.117188,0.225098
000386.jpg,0,0.496582,0.84375,0.076172,0.164551
000386.jpg,0,0.282715,0.306152,0.094727,0.194336
000387.jpg,0,0.555176,0.762695,0.115723,0.223145
000387.jpg,0,0.496582,0.844727,0.076172,0.163086
000387.jpg,0,0.282715,0.303223,0.094238,0.192871
000388.jpg,0,0.555664,0.764648,0.114746,0.220703
000388.jpg,0,0.496582,0.845703,0.076172,0.161621
000388.jpg,0,0.283203,0.299805,0.09375,0.190918
000389.jpg,0,0.556152,0.766602,0.113281,0.21875
000389.jpg,0,0.49707,0.847168,0.076172,0.159668
000389.jpg,0,0.283691,0.296387,0.093262,0.188965
000390.jpg,0,0.557129,0.768555,0.112305,0.216797
000390.jpg,0,0.49707,0.848145,0.076172,0.158203
000390.jpg,0,0.283691,0.293457,0.092773,0.1875
000391.jpg,0,0.557617,0.770508,0.11084,0.214844
000391.jpg,0,0.49707,0.849121,0.075684,0.156738
000391.jpg,0,0.28418,0.290039,0.092773,0.185547
000392.jpg,0,0.558594,0.771973,0.109863,0.212402
000392.jpg,0,0.497559,0.850586,0.075684,0.155273
000392.jpg,0,0.284668,0.286621,0.092285,0.184082
000393.jpg,0,0.559082,0.773926,0.108398,0.210449
000393.jpg,0,0.497559,0.851562,0.075684,0.153809
000393.jpg,0,0.285156,0.283691,0.091797,0.182129
000394.jpg,0,0.560059,0.775879,0.107422,0.208496
000394.jpg,0,0.498047,0.853027,0.075684,0.151855
000394.jpg,0,0.285156,0.280273,0.091309,0.180176
000395.jpg,0,0.560547,0.777832,0.105957,0.206055
000395.jpg,0,0.498047,0.854004,0.075195,0.150391
000395.jpg,0,0.285645,0.276855,0.09082,0.178711
000396.jpg,0,0.561035,0.779785,0.10498,0.204102
000396.jpg,0,0.498047,0.85498,0.075195,0.148926
000396.jpg,0,0.286133,0.273926,0.090332,0.176758
000397.jpg,0,0.561523,0.781738,0.10498,0.208008
000397.jpg,0,0.498047,0.85498,0.075195,0.148926
000397.jpg,0,0.289062,0.269043,0.090332,0.176758
000398.jpg,0,0.563477,0.783203,0.10498,0.206543
000398.jpg,0,0.498535,0.855957,0.074707,0.147949
000398.jpg,0,0.288574,0.267578,0.090332,0.17627
000399.jpg,0,0.56543,0.784668,0.105469,0.20459
000399.jpg,0,0.499023,0.856934,0.07373,0.147461
000399.jpg,0,0.288574,0.266602,0.090332,0.175293
000400.jpg,0,0.566895,0.786133,0.105469,0.203125
000400.jpg,0,0.499512,0.85791,0.073242,0.146973
000400.jpg,0,0.288086,0.265137,0.089844,0.174805
000401.jpg,0,0.568848,0.787598,0.105469,0.201172
000401.jpg,0,0.5,0.858398,0.072266,0.146484
000401.jpg,0,0.288086,0.26416,0.089844,0.174316
000402.jpg,0,0.570801,0.789062,0.105469,0.199707
000402.jpg,0,0.500488,0.859375,0.071777,0.145508
000402.jpg,0,0.288086,0.263184,0.089844,0.173828
000403.jpg,0,0.572754,0.790527,0.105469,0.197754
000403.jpg,0,0.500977,0.860352,0.070801,0.14502
000403.jpg,0,0.287598,0.261719,0.089355,0.172852
000404.jpg,0,0.574219,0.791992,0.105469,0.196289
000404.jpg,0,0.501465,0.861328,0.070312,0.144531
000404.jpg,0,0.287598,0.260742,0.089355,0.172363
000405.jpg,0,0.576172,0.793457,0.105469,0.194336
000405.jpg,0,0.501953,0.861816,0.069336,0.143555
000405.jpg,0,0.287109,0.259277,0.089355,0.171875
000406.jpg,0,0.578125,0.794922,0.105469,0.192871
000406.jpg,0,0.501953,0.862793,0.068848,0.143066
000406.jpg,0,0.287109,0.258301,0.088867,0.170898
000407.jpg,0,0.57959,0.796387,0.105957,0.190918
000407.jpg,0,0.502441,0.86377,0.067871,0.142578
000407.jpg,0,0.286621,0.256836,0.088867,0.17041
000408.jpg,0,0.581543,0.797852,0.105957,0.189453
000408.jpg,0,0.50293,0.864746,0.067383,0.14209
000408.jpg,0,0.286621,0.255859,0.088867,0.169922
000409.jpg,0,0.583496,0.799805,0.105957,0.1875
000409.jpg,0,0.503418,0.865723,0.066406,0.141113
000409.jpg,0,0.286133,0.254883,0.088379,0.169434
000410.jpg,0,0.585449,0.80127,0.105957,0.186035
000410.jpg,0,0.503906,0.866211,0.065918,0.140625
000410.jpg,0,0.286133,0.253418,0.088379,0.168457
000411.jpg,0,0.586914,0.802734,0.105957,0.184082
000411.jpg,0,0.504395,0.867188,0.064941,0.140137
000411.jpg,0,0.286133,0.252441,0.088379,0.167969
000412.jpg,0,0.588867,0.804199,0.105957,0.182617
000412.jpg,0,0.504883,0.868164,0.064453,0.13916
000412.jpg,0,0.285645,0.250977,0.087891,0.16748
000413.jpg,0,0.59375,0.804199,0.105957,0.182617
000413.jpg,0,0.505859,0.874512,0.064453,0.13916
000413.jpg,0,0.288086,0.248535,0.095215,0.166016
000414.jpg,0,0.595703,0.803223,0.105957,0.182617
000414.jpg,0,0.506836,0.874512,0.064453,0.138184
000414.jpg,0,0.287109,0.249512,0.095703,0.166504
000415.jpg,0,0.597656,0.802734,0.105957,0.182617
000415.jpg,0,0.507324,0.874512,0.064941,0.137207
000415.jpg,0,0.286133,0.250977,0.096191,0.166992
000416.jpg,0,0.599609,0.801758,0.105957,0.182617
000416.jpg,0,0.508301,0.874512,0.064941,0.13623
000416.jpg,0,0.285156,0.251953,0.09668,0.166992
000417.jpg,0,0.601562,0.80127,0.105957,0.182617
000417.jpg,0,0.509277,0.874512,0.06543,0.135254
000417.jpg,0,0.28418,0.253418,0.097656,0.16748
000418.jpg,0,0.603516,0.800293,0.105957,0.182617
000418.jpg,0,0.510254,0.874512,0.06543,0.133789
000418.jpg,0,0.283203,0.254395,0.098145,0.16748
000419.jpg,0,0.605957,0.799805,0.105957,0.182617
000419.jpg,0,0.510742,0.874512,0.065918,0.132812
000419.jpg,0,0.282227,0.255371,0.098633,0.167969
000420.jpg,0,0.60791,0.798828,0.105957,0.182617
000420.jpg,0,0.511719,0.874512,0.065918,0.131836
000420.jpg,0,0.28125,0.256836,0.099121,0.168457
000421.jpg,0,0.609863,0.79834,0.105957,0.182617
000421.jpg,0,0.512695,0.874512,0.066406,0.130859
000421.jpg,0,0.280273,0.257812,0.099609,0.168457
000422.jpg,0,0.611816,0.797363,0.105957,0.182617
000422.jpg,0,0.513672,0.874512,0.066406,0.129883
000422.jpg,0,0.279785,0.259277,0.100586,0.168945
000423.jpg,0,0.61377,0.796875,0.105957,0.182617
000423.jpg,0,0.51416,0.874512,0.066895,0.128418
000423.jpg,0,0.278809,0.260254,0.101074,0.168945
000424.jpg,0,0.616211,0.79834,0.108398,0.1875
000424.jpg,0,0.51416,0.874512,0.066895,0.128418
000424.jpg,0,0.275391,0.263672,0.097656,0.163574
000425.jpg,0,0.618164,0.797363,0.105469,0.1875
000425.jpg,0,0.515625,0.875,0.064941,0.128906
000425.jpg,0,0.274902,0.264648,0.097168,0.164062
000426.jpg,0,0.620605,0.796875,0.102539,0.187988
000426.jpg,0,0.516602,0.875488,0.062988,0.128906
000426.jpg,0,0.274414,0.266113,0.09668,0.165039
000427.jpg,0,0.623047,0.795898,0.099609,0.187988
000427.jpg,0,0.517578,0.875977,0.061035,0.129395
000427.jpg,0,0.273926,0.26709,0.096191,0.165527
000428.jpg,0,0.625,0.79541,0.09668,0.188477
000428.jpg,0,0.518555,0.876465,0.059082,0.129395
000428.jpg,0,0.273438,0.268066,0.095215,0.166016
000429.jpg,0,0.627441,0.794434,0.09375,0.188965
000429.jpg,0,0.52002,0.876953,0.057129,0.129395
000429.jpg,0,0.272949,0.269531,0.094727,0.166504
000430.jpg,0,0.629883,0.793945,0.09082,0.188965
000430.jpg,0,0.520996,0.877441,0.055176,0.129883
000430.jpg,0,0.272461,0.270508,0.094238,0.16748
000431.jpg,0,0.632324,0.792969,0.087891,0.189453
000431.jpg,0,0.521973,0.87793,0.053223,0.129883
000431.jpg,0,0.272461,0.271484,0.09375,0.167969
000432.jpg,0,0.634277,0.79248,0.084961,0.189453
000432.jpg,0,0.523438,0.878418,0.05127,0.130371
000432.jpg,0,0.271973,0.272949,0.092773,0.168457
000433.jpg,0,0.636719,0.791504,0.082031,0.189941
000433.jpg,0,0.524414,0.878906,0.049805,0.130371
000433.jpg,0,0.271484,0.273926,0.092285,0.168945
000434.jpg,0,0.63916,0.791016,0.079102,0.189941
000434.jpg,0,0.525391,0.879395,0.047852,0.130371
000434.jpg,0,0.270996,0.274902,0.091797,0.169434
000435.jpg,0,0.63916,0.791016,0.079102,0.189941
000435.jpg,0,0.525391,0.879395,0.047852,0.130371
000435.jpg,0,0.270996,0.274902,0.091797,0.169434
000436.jpg,0,0.641113,0.789551,0.07959,0.19043
000436.jpg,0,0.525391,0.879395,0.047363,0.130371
000436.jpg,0,0.271484,0.276367,0.091797,0.171387
000437.jpg,0,0.643555,0.788086,0.080078,0.19043
000437.jpg,0,0.525391,0.879395,0.047363,0.130371
000437.jpg,0,0.272461,0.277832,0.091797,0.172852
000438.jpg,0,0.645508,0.786621,0.081055,0.190918
000438.jpg,0,0.525879,0.879395,0.046875,0.130371
000438.jpg,0,0.272949,0.279297,0.091797,0.174805
000439.jpg,0,0.647461,0.785156,0.081543,0.190918
000439.jpg,0,0.525879,0.879395,0.046875,0.130371
000439.jpg,0,0.273926,0.280762,0.091797,0.176758
000440.jpg,0,0.649902,0.783691,0.08252,0.191406
000440.jpg,0,0.525879,0.879395,0.046387,0.130371
000440.jpg,0,0.274414,0.281738,0.091797,0.178223
000441.jpg,0,0.651855,0.782227,0.083008,0.191406
000441.jpg,0,0.525879,0.879395,0.045898,0.130371
000441.jpg,0,0.274902,0.283203,0.091797,0.180176
000442.jpg,0,0.654297,0.780762,0.083984,0.191895
000442.jpg,0,0.526367,0.879395,0.045898,0.130371
000442.jpg,0,0.275879,0.284668,0.092285,0.181641
000443.jpg,0,0.65625,0.779297,0.084473,0.191895
000443.jpg,0,0.526367,0.879395,0.04541,0.130371
000443.jpg,0,0.276367,0.286133,0.092285,0.183594
000444.jpg,0,0.658691,0.777832,0.085449,0.191895
000444.jpg,0,0.526367,0.879395,0.04541,0.130371
000444.jpg,0,0.277344,0.287598,0.092285,0.185059
000445.jpg,0,0.660645,0.776367,0.085938,0.192383
000445.jpg,0,0.526367,0.879395,0.044922,0.130371
000445.jpg,0,0.277832,0.289062,0.092285,0.187012
000446.jpg,0,0.662598,0.774902,0.086914,0.192383
000446.jpg,0,0.526367,0.879395,0.044922,0.129883
000446.jpg,0,0.27832,0.290527,0.092285,0.188477
000447.jpg,0,0.665039,0.773926,0.087402,0.192871
000447.jpg,0,0.526855,0.879395,0.044434,0.129883
000447.jpg,0,0.279297,0.291504,0.092285,0.19043
000448.jpg,0,0.666992,0.772461,0.088379,0.192871
000448.jpg,0,0.526855,0.879395,0.044434,0.129883
000448.jpg,0,0.279785,0.292969,0.092285,0.191895
000449.jpg,0,0.669434,0.770996,0.088867,0.193359
000449.jpg,0,0.526855,0.879395,0.043945,0.129883
000449.jpg,0,0.280762,0.294434,0.092773,0.193848
000450.jpg,0,0.671387,0.769531,0.089355,0.193359
000450.jpg,0,0.526855,0.879395,0.043945,0.129883
000450.jpg,0,0.28125,0.295898,0.092773,0.195312
000451.jpg,0,0.673828,0.767578,0.095703,0.178711
000451.jpg,0,0.526855,0.879395,0.043945,0.129883
000451.jpg,0,0.28418,0.29834,0.091309,0.179688
000452.jpg,0,0.674316,0.765137,0.095703,0.180664
000452.jpg,0,0.526367,0.879883,0.044434,0.129395
000452.jpg,0,0.284668,0.302246,0.092285,0.180664
000453.jpg,0,0.674805,0.762695,0.096191,0.182617
000453.jpg,0,0.525879,0.879883,0.044922,0.128418
000453.jpg,0,0.284668,0.306152,0.09375,0.182129
000454.jpg,0,0.675781,0.760254,0.09668,0.18457
000454.jpg,0,0.525391,0.879883,0.04541,0.12793
000454.jpg,0,0.285156,0.310059,0.094727,0.183105
000455.jpg,0,0.67627,0.757324,0.09668,0.186523
000455.jpg,0,0.525391,0.880371,0.045898,0.126953
000455.jpg,0,0.285645,0.313965,0.096191,0.184082
000456.jpg,0,0.676758,0.754883,0.097168,0.188477
000456.jpg,0,0.524902,0.880371,0.046387,0.126465
000456.jpg,0,0.286133,0.317871,0.097168,0.185547
000457.jpg,0,0.677246,0.752441,0.097656,0.19043
000457.jpg,0,0.524414,0.880859,0.046875,0.125488
000457.jpg,0,0.286621,0.321777,0.098145,0.186523
000458.jpg,0,0.678223,0.75,0.097656,0.192383
000458.jpg,0,0.523926,0.880859,0.047363,0.125
000458.jpg,0,0.286621,0.325684,0.099609,0.187988
000459.jpg,0,0.678711,0.747559,0.098145,0.194336
000459.jpg,0,0.523438,0.881348,0.047852,0.124023
000459.jpg,0,0.287109,0.32959,0.100586,0.188965
000460.jpg,0,0.679199,0.745117,0.098145,0.196289
000460.jpg,0,0.522949,0.881348,0.04834,0.123535
000460.jpg,0,0.287598,0.333496,0.102051,0.19043
000461.jpg,0,0.679688,0.742676,0.098633,0.198242
000461.jpg,0,0.522461,0.881348,0.048828,0.122559
000461.jpg,0,0.288086,0.337402,0.103027,0.191406
000462.jpg,0,0.680664,0.739746,0.099121,0.200195
000462.jpg,0,0.521973,0.881836,0.049316,0.12207
000462.jpg,0,0.288574,0.341309,0.104492,0.192871
000463.jpg,0,0.681152,0.737305,0.099121,0.202148
000463.jpg,0,0.521484,0.881836,0.049805,0.121094
000463.jpg,0,0.288574,0.345215,0.105469,0.193848
000464.jpg,0,0.681641,0.734863,0.099609,0.204102
000464.jpg,0,0.521484,0.882324,0.050293,0.120605
000464.jpg,0,0.289062,0.349121,0.106934,0.195312
000465.jpg,0,0.682129,0.732422,0.100098,0.206055
000465.jpg,0,0.520996,0.882324,0.050781,0.119629
000465.jpg,0,0.289551,0.353027,0.10791,0.196289
000466.jpg,0,0.685059,0.727539,0.100098,0.206055
000466.jpg,0,0.518066,0.882324,0.054199,0.119629
000466.jpg,0,0.285645,0.358398,0.105469,0.200684
000467.jpg,0,0.685547,0.724609,0.100586,0.208008
000467.jpg,0,0.517578,0.881836,0.054688,0.120117
000467.jpg,0,0.287598,0.361816,0.105957,0.202637
000468.jpg,0,0.686035,0.722168,0.101074,0.210449
000468.jpg,0,0.51709,0.881348,0.054688,0.120605
000468.jpg,0,0.289551,0.364746,0.106445,0.205078
000469.jpg,0,0.686523,0.719238,0.102051,0.212402
000469.jpg,0,0.516113,0.880859,0.055176,0.121582
000469.jpg,0,0.291504,0.368164,0.106934,0.207031
000470.jpg,0,0.687012,0.716309,0.102539,0.214355
000470.jpg,0,0.515625,0.880371,0.055176,0.12207
000470.jpg,0,0.293945,0.371582,0.107422,0.208984
000471.jpg,0,0.6875,0.713867,0.103516,0.216309
000471.jpg,0,0.515137,0.879883,0.055664,0.122559
000471.jpg,0,0.295898,0.374512,0.10791,0.211426
000472.jpg,0,0.687988,0.710938,0.104004,0.218262
000472.jpg,0,0.51416,0.879395,0.056152,0.123047
000472.jpg,0,0.297852,0.37793,0.10791,0.213379
000473.jpg,0,0.687988,0.708008,0.104492,0.220215
000473.jpg,0,0.513672,0.878418,0.056152,0.123535
000473.jpg,0,0.299805,0.381348,0.108398,0.215332
000474.jpg,0,0.688477,0.705566,0.105469,0.222656
000474.jpg,0,0.513184,0.87793,0.056641,0.124023
000474.jpg,0,0.301758,0.384766,0.108887,0.217773
000475.jpg,0,0.688965,0.702637,0.105957,0.224609
000475.jpg,0,0.512207,0.877441,0.057129,0.124512
000475.jpg,0,0.303711,0.387695,0.109375,0.219727
000476.jpg,0,0.689453,0.699707,0.106934,0.226562
000476.jpg,0,0.511719,0.876953,0.057129,0.125488
000476.jpg,0,0.306152,0.391113,0.109863,0.22168
000477.jpg,0,0.689941,0.697266,0.107422,0.228516
000477.jpg,0,0.51123,0.876465,0.057617,0.125977
000477.jpg,0,0.308105,0.394531,0.110352,0.224121
000478.jpg,0,0.69043,0.694336,0.108398,0.230469
000478.jpg,0,0.510254,0.875977,0.058105,0.126465
000478.jpg,0,0.310059,0.397461,0.11084,0.226074
000479.jpg,0,0.690918,0.691895,0.108887,0.232422
000479.jpg,0,0.509766,0.875488,0.058105,0.126953
000479.jpg,0,0.312012,0.400879,0.111328,0.228027
000480.jpg,0,0.691406,0.688965,0.109375,0.234863
000480.jpg,0,0.509277,0.875,0.058594,0.127441
000480.jpg,0,0.313965,0.404297,0.111816,0.230469
000481.jpg,0,0.691406,0.686035,0.110352,0.236816
000481.jpg,0,0.508301,0.874023,0.058594,0.12793
000481.jpg,0,0.315918,0.407715,0.112305,0.232422
000482.jpg,0,0.694336,0.676758,0.110352,0.236816
000482.jpg,0,0.508301,0.874023,0.058594,0.12793
000482.jpg,0,0.313477,0.407715,0.121094,0.231934
000483.jpg,0,0.695312,0.675293,0.11084,0.23584
000483.jpg,0,0.507812,0.874023,0.059082,0.128418
000483.jpg,0,0.316406,0.410156,0.121582,0.230957
000484.jpg,0,0.695801,0.67334,0.111328,0.235352
000484.jpg,0,0.507324,0.873535,0.059082,0.128906
000484.jpg,0,0.319336,0.412598,0.122559,0.230469
000485.jpg,0,0.696777,0.671875,0.112305,0.234375
000485.jpg,0,0.506836,0.873047,0.05957,0.129395
000485.jpg,0,0.322266,0.415039,0.123047,0.22998
000486.jpg,0,0.697266,0.669922,0.112793,0.233398
000486.jpg,0,0.506348,0.873047,0.05957,0.129395
000486.jpg,0,0.324707,0.41748,0.123535,0.229492
000487.jpg,0,0.697754,0.668457,0.113281,0.23291
000487.jpg,0,0.505859,0.872559,0.060059,0.129883
000487.jpg,0,0.327637,0.419922,0.124023,0.229004
000488.jpg,0,0.69873,0.666504,0.11377,0.231934
000488.jpg,0,0.505371,0.87207,0.060059,0.130371
000488.jpg,0,0.330566,0.422363,0.124512,0.228027
000489.jpg,0,0.699219,0.665039,0.114746,0.231445
000489.jpg,0,0.504883,0.871582,0.060547,0.130859
000489.jpg,0,0.333496,0.424805,0.125488,0.227539
000490.jpg,0,0.700195,0.663086,0.115234,0.230469
000490.jpg,0,0.504395,0.871582,0.060547,0.131348
000490.jpg,0,0.336426,0.427246,0.125977,0.227051
000491.jpg,0,0.700684,0.661621,0.115723,0.22998
000491.jpg,0,0.503906,0.871094,0.060547,0.131348
000491.jpg,0,0.339355,0.429199,0.126465,0.226562
000492.jpg,0,0.701172,0.659668,0.116211,0.229004
000492.jpg,0,0.503418,0.870605,0.061035,0.131836
000492.jpg,0,0.342285,0.431641,0.126953,0.226074
000493.jpg,0,0.702148,0.658203,0.117188,0.228027
000493.jpg,0,0.50293,0.870117,0.061035,0.132324
000493.jpg,0,0.345215,0.434082,0.127441,0.225586
000494.jpg,0,0.702637,0.65625,0.117676,0.227539
000494.jpg,0,0.502441,0.870117,0.061523,0.132812
000494.jpg,0,0.348145,0.436523,0.128418,0.224609
000495.jpg,0,0.703613,0.654785,0.118164,0.226562
000495.jpg,0,0.501953,0.869629,0.061523,0.133301
000495.jpg,0,0.351074,0.438965,0.128906,0.224121
000496.jpg,0,0.704102,0.65332,0.118652,0.226074
000496.jpg,0,0.501465,0.869141,0.062012,0.133301
000496.jpg,0,0.354004,0.441406,0.129395,0.223633
000497.jpg,0,0.70459,0.651367,0.119629,0.225098
000497.jpg,0,0.500488,0.869141,0.062012,0.133789
000497.jpg,0,0.356934,0.443848,0.129883,0.223145
000498.jpg,0,0.704102,0.649414,0.121582,0.229004
000498.jpg,0,0.501465,0.869141,0.062012,0.133789
000498.jpg,0,0.359375,0.451172,0.132324,0.21875
000499.jpg,0,0.704102,0.644531,0.123047,0.229004
000499.jpg,0,0.501465,0.867676,0.0625,0.135254
000499.jpg,0,0.361816,0.452148,0.133789,0.216797
000500.jpg,0,0.704102,0.639648,0.124023,0.229004
000500.jpg,0,0.500977,0.866699,0.062988,0.136719
000500.jpg,0,0.364258,0.453125,0.134766,0.214844
000501.jpg,0,0.704102,0.635254,0.125488,0.228516
000501.jpg,0,0.500977,0.865723,0.063477,0.137695
000501.jpg,0,0.366699,0.454102,0.13623,0.212891
000502.jpg,0,0.704102,0.630371,0.126953,0.228516
000502.jpg,0,0.500488,0.864746,0.063965,0.13916
000502.jpg,0,0.369141,0.455078,0.137207,0.210938
000503.jpg,0,0.704102,0.625488,0.12793,0.228516
000503.jpg,0,0.5,0.86377,0.064453,0.140625
000503.jpg,0,0.371582,0.455566,0.138184,0.208984
000504.jpg,0,0.70459,0.621094,0.129395,0.228516
000504.jpg,0,0.5,0.862793,0.064941,0.141602
000504.jpg,0,0.374023,0.456543,0.139648,0.207031
000505.jpg,0,0.70459,0.616211,0.130859,0.228027
000505.jpg,0,0.499512,0.861816,0.06543,0.143066
000505.jpg,0,0.376465,0.45752,0.140625,0.205566
000506.jpg,0,0.70459,0.611328,0.131836,0.228027
000506.jpg,0,0.499512,0.86084,0.065918,0.144531
000506.jpg,0,0.378906,0.458496,0.141602,0.203613
000507.jpg,0,0.70459,0.606445,0.133301,0.228027
000507.jpg,0,0.499023,0.859375,0.065918,0.145508
000507.jpg,0,0.381348,0.459473,0.143066,0.20166
000508.jpg,0,0.70459,0.602051,0.134766,0.227539
000508.jpg,0,0.498535,0.858398,0.066406,0.146973
000508.jpg,0,0.383789,0.460449,0.144043,0.199707
000509.jpg,0,0.70459,0.597168,0.135742,0.227539
000509.jpg,0,0.498535,0.857422,0.066895,0.148438
000509.jpg,0,0.38623,0.461426,0.14502,0.197754
000510.jpg,0,0.70459,0.592285,0.137207,0.227539
000510.jpg,0,0.498047,0.856445,0.067383,0.149414
000510.jpg,0,0.388672,0.462402,0.146484,0.195801
000511.jpg,0,0.705078,0.587891,0.138672,0.227051
000511.jpg,0,0.498047,0.855469,0.067871,0.150879
000511.jpg,0,0.391113,0.463379,0.147461,0.193848
000512.jpg,0,0.705078,0.583008,0.139648,0.227051
000512.jpg,0,0.497559,0.854492,0.068359,0.152344
000512.jpg,0,0.393555,0.463867,0.148438,0.191895
000513.jpg,0,0.705078,0.578125,0.141113,0.227051
000513.jpg,0,0.49707,0.853516,0.068848,0.15332
000513.jpg,0,0.395996,0.464844,0.149902,0.189941
000514.jpg,0,0.708008,0.57373,0.141113,0.227051
000514.jpg,0,0.49707,0.853516,0.068848,0.15332
000514.jpg,0,0.400879,0.463867,0.144043,0.181152
000515.jpg,0,0.706055,0.568848,0.141113,0.227051
000515.jpg,0,0.498047,0.852051,0.069336,0.155273
000515.jpg,0,0.405762,0.462402,0.145508,0.177734
000516.jpg,0,0.703613,0.563477,0.141113,0.227051
000516.jpg,0,0.498535,0.850586,0.069824,0.156738
000516.jpg,0,0.410645,0.460938,0.146973,0.173828
000517.jpg,0,0.70166,0.558105,0.141113,0.227051
000517.jpg,0,0.499512,0.849121,0.070801,0.158691
000517.jpg,0,0.415039,0.459473,0.148438,0.17041
000518.jpg,0,0.699707,0.552734,0.141113,0.227051
000518.jpg,0,0.500488,0.847656,0.071289,0.160156
000518.jpg,0,0.419922,0.458008,0.149902,0.166504
000519.jpg,0,0.697754,0.547363,0.141113,0.227051
000519.jpg,0,0.500977,0.846191,0.071777,0.162109
000519.jpg,0,0.424805,0.456055,0.151367,0.162598
000520.jpg,0,0.695312,0.541992,0.141113,0.227051
000520.jpg,0,0.501953,0.844727,0.072266,0.164062
000520.jpg,0,0.429199,0.45459,0.152832,0.15918
000521.jpg,0,0.693359,0.537109,0.141113,0.227051
000521.jpg,0,0.502441,0.842773,0.072754,0.165527
000521.jpg,0,0.434082,0.453125,0.154297,0.155273
000522.jpg,0,0.691406,0.531738,0.141113,0.227051
000522.jpg,0,0.503418,0.841309,0.07373,0.16748
000522.jpg,0,0.438965,0.45166,0.151855,0.15625
000523.jpg,0,0.689453,0.526367,0.141113,0.227051
000523.jpg,0,0.503906,0.839844,0.074219,0.168945
000523.jpg,0,0.443359,0.450195,0.147949,0.157715
000524.jpg,0,0.687012,0.520996,0.141113,0.227051
000524.jpg,0,0.504883,0.838379,0.074707,0.170898
000524.jpg,0,0.448242,0.44873,0.144043,0.15918
000525.jpg,0,0.685059,0.515625,0.141113,0.227051
000525.jpg,0,0.505371,0.836914,0.075195,0.172363
000525.jpg,0,0.453125,0.447266,0.140625,0.160645
000526.jpg,0,0.683105,0.510742,0.141113,0.227051
000526.jpg,0,0.506348,0.835449,0.075684,0.174316
000526.jpg,0,0.45752,0.445801,0.136719,0.162109
000527.jpg,0,0.681152,0.505371,0.141113,0.227051
000527.jpg,0,0.506836,0.833984,0.07666,0.175781
000527.jpg,0,0.462402,0.444336,0.133301,0.163574
000528.jpg,0,0.678711,0.5,0.141113,0.227051
000528.jpg,0,0.507812,0.83252,0.077148,0.177734
000528.jpg,0,0.467285,0.442871,0.129395,0.165039
000529.jpg,0,0.676758,0.494629,0.141113,0.227051
000529.jpg,0,0.508301,0.831055,0.077637,0.179199
000529.jpg,0,0.472168,0.441406,0.125488,0.166504
000530.jpg,0,0.674805,0.489258,0.141113,0.227051
000530.jpg,0,0.509277,0.82959,0.078125,0.181152
000530.jpg,0,0.476562,0.439941,0.12207,0.167969
000531.jpg,0,0.674805,0.489258,0.141113,0.227051
000531.jpg,0,0.505859,0.82959,0.078125,0.181152
000531.jpg,0,0.480469,0.44043,0.129395,0.168945
000532.jpg,0,0.67334,0.484375,0.14502,0.223145
000532.jpg,0,0.506348,0.828125,0.078613,0.182617
000532.jpg,0,0.484375,0.445312,0.130859,0.167969
000533.jpg,0,0.672363,0.479492,0.148926,0.219727
000533.jpg,0,0.506836,0.82666,0.079102,0.184082
000533.jpg,0,0.488281,0.449707,0.131836,0.16748
000534.jpg,0,0.670898,0.474609,0.152832,0.216309
000534.jpg,0,0.507324,0.824707,0.080078,0.185059
000534.jpg,0,0.492188,0.454102,0.132812,0.166992
000535.jpg,0,0.669434,0.469727,0.15625,0.212402
000535.jpg,0,0.507812,0.823242,0.080566,0.186523
000535.jpg,0,0.496094,0.458984,0.133789,0.166504
000536.jpg,0,0.668457,0.464844,0.160156,0.208984
